,year,series_type,series_name,series_href
2561,1995,International,"Pakistan in Australia Test Series, 1995",https://www.cricbuzz.com/cricket-series/1376/pakistan-in-australia-test-series-1995/matches
2562,1995,International,"South Africa in Zimbabwe ODI Series, 1995",https://www.cricbuzz.com/cricket-series/647/south-africa-in-zimbabwe-odi-series-1995/matches
2563,1995,International,"New Zealand in India Test Series, 1995",https://www.cricbuzz.com/cricket-series/1375/new-zealand-in-india-test-series-1995/matches
2564,1995,International,"South Africa in Zimbabwe Test Match, 1995",https://www.cricbuzz.com/cricket-series/1374/south-africa-in-zimbabwe-test-match-1995/matches
2565,1995,International,"Pakistan, Sri Lanka, West Indies in United Arab Emirates, 1995",https://www.cricbuzz.com/cricket-series/646/pakistan-sri-lanka-west-indies-in-united-arab-emirates-1995/matches
2566,1995,International,"Sri Lanka in Pakistan ODI Series, 1995",https://www.cricbuzz.com/cricket-series/645/sri-lanka-in-pakistan-odi-series-1995/matches
2567,1995,International,"Sri Lanka in Pakistan Test Series, 1995",https://www.cricbuzz.com/cricket-series/1373/sri-lanka-in-pakistan-test-series-1995/matches
2568,1995,International,"West Indies in England, 1995",https://www.cricbuzz.com/cricket-series/1372/west-indies-in-england-1995/matches
2569,1995,International,"West Indies in England, 1995",https://www.cricbuzz.com/cricket-series/644/west-indies-in-england-1995/matches
2570,1995,International,"Asia Cup, 1995",https://www.cricbuzz.com/cricket-series/643/asia-cup-1995/matches
2571,1995,International,"Australia in West Indies, 1995",https://www.cricbuzz.com/cricket-series/1371/australia-in-west-indies-1995/matches
2572,1995,International,"Sri Lanka in New Zealand ODI Series, 1995",https://www.cricbuzz.com/cricket-series/642/sri-lanka-in-new-zealand-odi-series-1995/matches
2573,1995,International,"Sri Lanka in New Zealand Test Series, 1995",https://www.cricbuzz.com/cricket-series/1370/sri-lanka-in-new-zealand-test-series-1995/matches
2574,1995,International,"Australia in West Indies ODI Series, 1995",https://www.cricbuzz.com/cricket-series/641/australia-in-west-indies-odi-series-1995/matches
2575,1995,International,"South Africa in New Zealand, 1995",https://www.cricbuzz.com/cricket-series/1369/south-africa-in-new-zealand-1995/matches
2576,1995,International,"Pakistan in Zimbabwe ODI Series, 1995",https://www.cricbuzz.com/cricket-series/640/pakistan-in-zimbabwe-odi-series-1995/matches
2577,1995,International,"Australia, India, New Zealand, South Africa in New Zealand, 1995",https://www.cricbuzz.com/cricket-series/639/australia-india-new-zealand-south-africa-in-new-zealand-1995/matches
2578,1995,International,"West Indies in New Zealand Test Series, 1995",https://www.cricbuzz.com/cricket-series/1367/west-indies-in-new-zealand-test-series-1995/matches
2579,1995,International,"Pakistan in Zimbabwe Test Series, 1995",https://www.cricbuzz.com/cricket-series/1368/pakistan-in-zimbabwe-test-series-1995/matches
2580,1995,International,"West Indies in New Zealand ODI Series, 1995",https://www.cricbuzz.com/cricket-series/638/west-indies-in-new-zealand-odi-series-1995/matches
2581,1995,International,"Pakistan in South Africa Test Match, 1995",https://www.cricbuzz.com/cricket-series/1365/pakistan-in-south-africa-test-match-1995/matches
2582,1995,Women,"England Women tour of India, 1995-96",https://www.cricbuzz.com/cricket-series/4658/england-women-tour-of-india-1995-96/matches
2583,1995,Women,Womens European Championship 1995,https://www.cricbuzz.com/cricket-series/7963/womens-european-championship-1995/matches
2584,1995,Women,"Australia Women tour of New Zealand, 1995",https://www.cricbuzz.com/cricket-series/6004/australia-women-tour-of-new-zealand-1995/matches
2585,1995,Women,India Women tour of New Zealand 1995,https://www.cricbuzz.com/cricket-series/4875/india-women-tour-of-new-zealand-1995/matches
2586,1996,International,"India in South Africa Test Series, 1996-97",https://www.cricbuzz.com/cricket-series/1390/india-in-south-africa-test-series-1996-97/matches
2587,1996,International,"England in Zimbabwe Test Series, 1996",https://www.cricbuzz.com/cricket-series/1389/england-in-zimbabwe-test-series-1996/matches
2588,1996,International,"England in Zimbabwe ODI Series, 1996",https://www.cricbuzz.com/cricket-series/668/england-in-zimbabwe-odi-series-1996/matches
2589,1996,International,"South Africa in India, 1996",https://www.cricbuzz.com/cricket-series/667/south-africa-in-india-1996/matches
2590,1996,International,"Australia, Pakistan, West Indies in Australia, 1996-97",https://www.cricbuzz.com/cricket-series/669/australia-pakistan-west-indies-in-australia-1996-97/matches
2591,1996,International,"New Zealand in Pakistan ODI Series, 1996",https://www.cricbuzz.com/cricket-series/666/new-zealand-in-pakistan-odi-series-1996/matches
2592,1996,International,"West Indies in Australia, 1996-97",https://www.cricbuzz.com/cricket-series/1391/west-indies-in-australia-1996-97/matches
2593,1996,International,"New Zealand in Pakistan Test Series, 1996",https://www.cricbuzz.com/cricket-series/1387/new-zealand-in-pakistan-test-series-1996/matches
2594,1996,International,"South Africa in India Test Series, 1996",https://www.cricbuzz.com/cricket-series/1388/south-africa-in-india-test-series-1996/matches
2595,1996,International,"New Zealand, Pakistan, Sri Lanka in United Arab Emirates, 1996",https://www.cricbuzz.com/cricket-series/665/new-zealand-pakistan-sri-lanka-in-united-arab-emirates-1996/matches
2596,1996,International,"Zimbabwe in Pakistan ODI Series, 1996",https://www.cricbuzz.com/cricket-series/663/zimbabwe-in-pakistan-odi-series-1996/matches
2597,1996,International,"Zimbabwe in Pakistan Test Series, 1996",https://www.cricbuzz.com/cricket-series/1386/zimbabwe-in-pakistan-test-series-1996/matches
2598,1996,International,"Australia, India, South Africa in India, 1996",https://www.cricbuzz.com/cricket-series/664/australia-india-south-africa-in-india-1996/matches
2599,1996,International,"Australia in India, 1996",https://www.cricbuzz.com/cricket-series/1385/australia-in-india-1996/matches
2600,1996,International,"Kenya, Pakistan, South Africa, Sri Lanka in Kenya, 1996",https://www.cricbuzz.com/cricket-series/662/kenya-pakistan-south-africa-sri-lanka-in-kenya-1996/matches
2601,1996,International,"India, Pakistan in Canada, 1996",https://www.cricbuzz.com/cricket-series/661/india-pakistan-in-canada-1996/matches
2602,1996,International,"Zimbabwe in Sri Lanka Test Series, 1996",https://www.cricbuzz.com/cricket-series/1384/zimbabwe-in-sri-lanka-test-series-1996/matches
2603,1996,International,"Pakistan in England, 1996",https://www.cricbuzz.com/cricket-series/659/pakistan-in-england-1996/matches
2604,1996,International,"Australia, India, Sri Lanka, Zimbabwe in Sri Lanka, 1996",https://www.cricbuzz.com/cricket-series/660/australia-india-sri-lanka-zimbabwe-in-sri-lanka-1996/matches
2605,1996,International,"Pakistan in England Test Series, 1996",https://www.cricbuzz.com/cricket-series/1383/pakistan-in-england-test-series-1996/matches
2606,1996,International,"India in England Test Series, 1996",https://www.cricbuzz.com/cricket-series/1382/india-in-england-test-series-1996/matches
2607,1996,International,"India in England, 1996",https://www.cricbuzz.com/cricket-series/658/india-in-england-1996/matches
2608,1996,International,"New Zealand in West Indies Test Series, 1996",https://www.cricbuzz.com/cricket-series/1381/new-zealand-in-west-indies-test-series-1996/matches
2609,1996,International,"Sri Lanka in West Indies ODI Match, 1996",https://www.cricbuzz.com/cricket-series/656/sri-lanka-in-west-indies-odi-match-1996/matches
2610,1996,International,"India, Pakistan, South Africa in United Arab Emirates, 1996",https://www.cricbuzz.com/cricket-series/657/india-pakistan-south-africa-in-united-arab-emirates-1996/matches
2611,1996,International,"India, Pakistan, Sri Lanka in Singapore, 1996",https://www.cricbuzz.com/cricket-series/655/india-pakistan-sri-lanka-in-singapore-1996/matches
2612,1996,International,"New Zealand in West Indies ODI Series, 1996",https://www.cricbuzz.com/cricket-series/654/new-zealand-in-west-indies-odi-series-1996/matches
2613,1996,International,"Wills World Cup, 1996",https://www.cricbuzz.com/cricket-series/653/wills-world-cup-1996/matches
2614,1996,International,"Zimbabwe in New Zealand ODI Series, 1996",https://www.cricbuzz.com/cricket-series/652/zimbabwe-in-new-zealand-odi-series-1996/matches
2615,1996,International,"Zimbabwe in New Zealand Test Series, 1996",https://www.cricbuzz.com/cricket-series/1379/zimbabwe-in-new-zealand-test-series-1996/matches
2616,1996,International,"England in South Africa ODI Series, 1996",https://www.cricbuzz.com/cricket-series/651/england-in-south-africa-odi-series-1996/matches
2617,1996,Women,"New Zealand Women tour of Ireland, 1996",https://www.cricbuzz.com/cricket-series/6540/new-zealand-women-tour-of-ireland-1996/matches
2618,1996,Women,"New Zealand Women tour of England, 1996",https://www.cricbuzz.com/cricket-series/4616/new-zealand-women-tour-of-england-1996/matches
2619,1996,Women,"New Zealand Women tour of Australia,1996",https://www.cricbuzz.com/cricket-series/4646/new-zealand-women-tour-of-australia1996/matches
2620,1997,International,"South Africa in Australia Test Series, 1997-98",https://www.cricbuzz.com/cricket-series/1406/south-africa-in-australia-test-series-1997-98/matches
2621,1997,International,"Sri Lanka in India ODI Series, 1997",https://www.cricbuzz.com/cricket-series/688/sri-lanka-in-india-odi-series-1997/matches
2622,1997,International,"England, India, Pakistan, West Indies in United Arab Emirates, 1997",https://www.cricbuzz.com/cricket-series/687/england-india-pakistan-west-indies-in-united-arab-emirates-1997/matches
2623,1997,International,"Australia, New Zealand, South Africa in Australia, 1997-98",https://www.cricbuzz.com/cricket-series/691/australia-new-zealand-south-africa-in-australia-1997-98/matches
2624,1997,International,"Sri Lanka in India Test Series, 1997",https://www.cricbuzz.com/cricket-series/1403/sri-lanka-in-india-test-series-1997/matches
2625,1997,International,"West Indies in Pakistan Test Series, 1997",https://www.cricbuzz.com/cricket-series/1404/west-indies-in-pakistan-test-series-1997/matches
2626,1997,International,"New Zealand in Australia, 1997",https://www.cricbuzz.com/cricket-series/1402/new-zealand-in-australia-1997/matches
2627,1997,International,"Pakistan, South Africa, Sri Lanka, West Indies in Pakistan, 1997",https://www.cricbuzz.com/cricket-series/686/pakistan-south-africa-sri-lanka-west-indies-in-pakistan-1997/matches
2628,1997,International,"Bangladesh, Kenya, Zimbabwe in Kenya, 1997",https://www.cricbuzz.com/cricket-series/685/bangladesh-kenya-zimbabwe-in-kenya-1997/matches
2629,1997,International,"South Africa in Pakistan Test Series, 1997",https://www.cricbuzz.com/cricket-series/1401/south-africa-in-pakistan-test-series-1997/matches
2630,1997,International,"New Zealand in Zimbabwe ODI Series, 1997",https://www.cricbuzz.com/cricket-series/684/new-zealand-in-zimbabwe-odi-series-1997/matches
2631,1997,International,"India in Pakistan ODI Series, 1997",https://www.cricbuzz.com/cricket-series/683/india-in-pakistan-odi-series-1997/matches
2632,1997,International,"New Zealand in Zimbabwe Test Series, 1997",https://www.cricbuzz.com/cricket-series/1400/new-zealand-in-zimbabwe-test-series-1997/matches
2633,1997,International,"India, Pakistan in Canada, 1997",https://www.cricbuzz.com/cricket-series/682/india-pakistan-in-canada-1997/matches
2634,1997,International,"India in Sri Lanka ODI Series, 1997",https://www.cricbuzz.com/cricket-series/681/india-in-sri-lanka-odi-series-1997/matches
2635,1997,International,"India in Sri Lanka Test Series, 1997",https://www.cricbuzz.com/cricket-series/1398/india-in-sri-lanka-test-series-1997/matches
2636,1997,International,"Asia Cup, 1997",https://www.cricbuzz.com/cricket-series/680/asia-cup-1997/matches
2637,1997,International,"Sri Lanka in West Indies Test Series, 1997",https://www.cricbuzz.com/cricket-series/1397/sri-lanka-in-west-indies-test-series-1997/matches
2638,1997,International,"Sri Lanka in West Indies ODI Match, 1997",https://www.cricbuzz.com/cricket-series/679/sri-lanka-in-west-indies-odi-match-1997/matches
2639,1997,International,"Australia in England, 1997",https://www.cricbuzz.com/cricket-series/1399/australia-in-england-1997/matches
2640,1997,International,"Australia in England, 1997",https://www.cricbuzz.com/cricket-series/677/australia-in-england-1997/matches
2641,1997,International,"India, New Zealand, Pakistan, Sri Lanka in India, 1997",https://www.cricbuzz.com/cricket-series/678/india-new-zealand-pakistan-sri-lanka-in-india-1997/matches
2642,1997,International,"India in West Indies ODI Series, 1997",https://www.cricbuzz.com/cricket-series/676/india-in-west-indies-odi-series-1997/matches
2643,1997,International,"Pakistan in Sri Lanka Test Series, 1997",https://www.cricbuzz.com/cricket-series/1396/pakistan-in-sri-lanka-test-series-1997/matches
2644,1997,International,"Pakistan, Sri Lanka, Zimbabwe in United Arab Emirates, 1997",https://www.cricbuzz.com/cricket-series/674/pakistan-sri-lanka-zimbabwe-in-united-arab-emirates-1997/matches
2645,1997,International,"Australia in South Africa ODI Series, 1997",https://www.cricbuzz.com/cricket-series/675/australia-in-south-africa-odi-series-1997/matches
2646,1997,International,"Sri Lanka in New Zealand ODI Series, 1997",https://www.cricbuzz.com/cricket-series/673/sri-lanka-in-new-zealand-odi-series-1997/matches
2647,1997,International,"Sri Lanka in New Zealand Test Series, 1997",https://www.cricbuzz.com/cricket-series/1393/sri-lanka-in-new-zealand-test-series-1997/matches
2648,1997,International,"India in West Indies Test Series, 1997",https://www.cricbuzz.com/cricket-series/1395/india-in-west-indies-test-series-1997/matches
2649,1997,International,"Australia in South Africa Test Series, 1997",https://www.cricbuzz.com/cricket-series/1394/australia-in-south-africa-test-series-1997/matches
2650,1997,International,"England in New Zealand ODI Series, 1997",https://www.cricbuzz.com/cricket-series/672/england-in-new-zealand-odi-series-1997/matches
2651,1997,International,"India in Zimbabwe ODI Series, 1997",https://www.cricbuzz.com/cricket-series/671/india-in-zimbabwe-odi-series-1997/matches
2652,1997,International,"England in New Zealand Test Series, 1997",https://www.cricbuzz.com/cricket-series/1392/england-in-new-zealand-test-series-1997/matches
2653,1997,International,"India, South Africa, Zimbabwe in South Africa, 1997",https://www.cricbuzz.com/cricket-series/670/india-south-africa-zimbabwe-in-south-africa-1997/matches
2654,1997,Women,Womens World Cup 1997/98,https://www.cricbuzz.com/cricket-series/6325/womens-world-cup-199798/matches
